# Q I_noisy Sigma_stat Sigma_total
2.225645439767003769e-02 5.073993307443837608e+01 1.131742278288315612e-01 1.131742278288315612e-01
2.233802741162005737e-02 4.976968896829855993e+01 1.112403067190809308e-01 1.112403067190809308e-01
2.241989940205961832e-02 4.901362239741055049e+01 1.095476848975411172e-01 1.095476848975411172e-01
2.250207146477926218e-02 4.815054125528615003e+01 1.077498043933826366e-01 1.077498043933826366e-01
2.258454469958583177e-02 4.755161174237507282e+01 1.062874578824707789e-01 1.062874578824707789e-01
2.266732021031709482e-02 4.670210497441488684e+01 1.046075896637350261e-01 1.046075896637350261e-01
2.275039910485655154e-02 4.621285010484741207e+01 1.033557474854726599e-01 1.033557474854726599e-01
2.283378249514819019e-02 4.549824836335384504e+01 1.017806967499957083e-01 1.017806967499957083e-01
2.291747149721149596e-02 4.468319859342033595e+01 9.997567327954033634e-02 9.997567327954033634e-02
2.300146723115629316e-02 4.396015495410370022e+01 9.821787979959122061e-02 9.821787979959122061e-02
2.308577082119779578e-02 4.304774151856379660e+01 9.631186698394222923e-02 9.631186698394222923e-02
2.317038339567154687e-02 4.246328543355897267e+01 9.492540362728896230e-02 9.492540362728896230e-02
2.325530608704867372e-02 4.192252862357026544e+01 9.376248826605414199e-02 9.376248826605414199e-02
2.334054003195094179e-02 4.159677005648899950e+01 9.299832694861356885e-02 9.299832694861356885e-02
2.342608637116601333e-02 4.116668842796706684e+01 9.222575444014453894e-02 9.222575444014453894e-02
2.351194624966263316e-02 4.103284601226241080e+01 9.180250863390317095e-02 9.180250863390317095e-02
2.359812081660608157e-02 4.077338845032858927e+01 9.117731109406360113e-02 9.117731109406360113e-02
2.368461122537347113e-02 4.027717342616778495e+01 9.019292079185134425e-02 9.019292079185134425e-02
2.377141863356922735e-02 3.998491446880753841e+01 8.934378964861552919e-02 8.934378964861552919e-02
2.385854420304047568e-02 3.938775031926527959e+01 8.807985300018697505e-02 8.807985300018697505e-02
2.394598909989275812e-02 3.888506702669739212e+01 8.686760204825463849e-02 8.686760204825463849e-02
2.403375449450552773e-02 3.825226460222270930e+01 8.547399893307539021e-02 8.547399893307539021e-02
2.412184156154786180e-02 3.764109738455684351e+01 8.409576121680858996e-02 8.409576121680858996e-02
2.421025147999409516e-02 3.697300700528671769e+01 8.268139193473371396e-02 8.268139193473371396e-02
2.429898543313973799e-02 3.645405939902681069e+01 8.147302853681036294e-02 8.147302853681036294e-02
2.438804460861722714e-02 3.583683365484499461e+01 8.017008184020654737e-02 8.017008184020654737e-02
2.447743019841185780e-02 3.521907194921384132e+01 7.886470136897276439e-02 7.886470136897276439e-02
2.456714339887763887e-02 3.493459909843920030e+01 7.793534322128771452e-02 7.793534322128771452e-02
2.465718541075346409e-02 3.419443821997912636e+01 7.652060623022656494e-02 7.652060623022656494e-02
2.474755743917907841e-02 3.380639173653840146e+01 7.555562162580754804e-02 7.555562162580754804e-02
2.483826069371122824e-02 3.338070813034551776e+01 7.459753294813896429e-02 7.459753294813896429e-02
2.492929638833988465e-02 3.288284106396175588e+01 7.352348904086061787e-02 7.352348904086061787e-02
2.502066574150438316e-02 3.236133113724777388e+01 7.230955018873681805e-02 7.230955018873681805e-02
2.511236997610988286e-02 3.170142226088301385e+01 7.085218018043491772e-02 7.085218018043491772e-02
2.520441031954363809e-02 3.104382728222222099e+01 6.941038196449207665e-02 6.941038196449207665e-02
2.529678800369147482e-02 3.047993246413739499e+01 6.818077352524506973e-02 6.818077352524506973e-02
2.538950426495418036e-02 3.013163451739972487e+01 6.733179050926318965e-02 6.733179050926318965e-02
2.548256034426418792e-02 2.972789617392730577e+01 6.655034018898946246e-02 6.655034018898946246e-02
2.557595748710211198e-02 2.963100787229112143e+01 6.621607203630350269e-02 6.621607203630350269e-02
2.566969694351343978e-02 2.948710581975922551e+01 6.586489978056647709e-02 6.586489978056647709e-02
2.576377996812517779e-02 2.910664702977923923e+01 6.520894628075264710e-02 6.520894628075264710e-02
2.585820782016279296e-02 2.894904791396099597e+01 6.472783184717385840e-02 6.472783184717385840e-02
2.595298176346696323e-02 2.860110569285775028e+01 6.395849381216227314e-02 6.395849381216227314e-02
2.604810306651054660e-02 2.812707102001049009e+01 6.299080802341384955e-02 6.299080802341384955e-02
2.614357300241545307e-02 2.779636578174890715e+01 6.214368922123467143e-02 6.214368922123467143e-02
2.623939284896983914e-02 2.730223728155238305e+01 6.108662709515789296e-02 6.108662709515789296e-02
2.633556388864510475e-02 2.686414559790825862e+01 6.008042048094579951e-02 6.008042048094579951e-02
2.643208740861311898e-02 2.637742117678619636e+01 5.903900245669248953e-02 5.903900245669248953e-02
2.652896470076332794e-02 2.601384543230803104e+01 5.817599919726963720e-02 5.817599919726963720e-02
2.662619706172022691e-02 2.565458928785270487e+01 5.733917890610751994e-02 5.733917890610751994e-02
2.672378579286057571e-02 2.534919051976101656e+01 5.655934790248589444e-02 5.655934790248589444e-02
2.682173220033090555e-02 2.486784390910182196e+01 5.557868479134926709e-02 5.557868479134926709e-02
2.692003759506486280e-02 2.454766223613746945e+01 5.478747434784170950e-02 5.478747434784170950e-02
2.701870329280093783e-02 2.409509029842858752e+01 5.388903871702179632e-02 5.388903871702179632e-02
2.711773061409996147e-02 2.373681940632638288e+01 5.315667047676262552e-02 5.315667047676262552e-02
2.721712088436282345e-02 2.361330053093713133e+01 5.268923069956668592e-02 5.268923069956668592e-02
2.731687543384811456e-02 2.318921581699369483e+01 5.179494371000999825e-02 5.179494371000999825e-02
2.741699559769009142e-02 2.261226397278184308e+01 5.062524692333172233e-02 5.062524692333172233e-02
2.751748271591644007e-02 2.214624154934157119e+01 4.955383771938276505e-02 4.955383771938276505e-02
2.761833813346626157e-02 2.170102018451753878e+01 4.857343250216673847e-02 4.857343250216673847e-02
2.771956320020795353e-02 2.145220566633001624e+01 4.792224776978876860e-02 4.792224776978876860e-02
2.782115927095746982e-02 2.106727735196212237e+01 4.722121315864359625e-02 4.722121315864359625e-02
2.792312770549630965e-02 2.097231895212396680e+01 4.693473770445238946e-02 4.693473770445238946e-02
2.802546986858980502e-02 2.094844098576659164e+01 4.677646324016460772e-02 4.677646324016460772e-02
2.812818713000524856e-02 2.072524338459691151e+01 4.637332152879643926e-02 4.637332152879643926e-02
2.823128086453040655e-02 2.058518779566099610e+01 4.600527300005159692e-02 4.600527300005159692e-02
2.833475245199180981e-02 2.036472999434581155e+01 4.548600478234449129e-02 4.548600478234449129e-02
2.843860327727324583e-02 2.001084173152743872e+01 4.477258601302189223e-02 4.477258601302189223e-02
2.854283473033432383e-02 1.971976652496676152e+01 4.410080272757325309e-02 4.410080272757325309e-02
2.864744820622895649e-02 1.937487906268611582e+01 4.334988970213472792e-02 4.334988970213472792e-02
2.875244510512421983e-02 1.915589849243935561e+01 4.272731265998037237e-02 4.272731265998037237e-02
2.885782683231896337e-02 1.875328859830811723e+01 4.190828126242756441e-02 4.190828126242756441e-02
2.896359479826268041e-02 1.841303198656123996e+01 4.119545492828134009e-02 4.119545492828134009e-02
2.906975041857427430e-02 1.810305944494831110e+01 4.054398474413037357e-02 4.054398474413037357e-02
2.917629511406118203e-02 1.786913104672913732e+01 3.997608481328517732e-02 3.997608481328517732e-02
2.928323031073825841e-02 1.758165966038171746e+01 3.933916810963112437e-02 3.933916810963112437e-02
2.939055743984693783e-02 1.732354318716263109e+01 3.873429618959518123e-02 3.873429618959518123e-02
2.949827793787426419e-02 1.699744660222077641e+01 3.807556706027660082e-02 3.807556706027660082e-02
2.960639324657229551e-02 1.684533774837256814e+01 3.766901545314129546e-02 3.766901545314129546e-02
2.971490481297728650e-02 1.670234036198395700e+01 3.730646070795940600e-02 3.730646070795940600e-02
2.982381408942910705e-02 1.645177772862733434e+01 3.676597526672600869e-02 3.676597526672600869e-02
2.993312253359056707e-02 1.612384915987021827e+01 3.603528929942630826e-02 3.603528929942630826e-02
3.004283160846710557e-02 1.565402232277811656e+01 3.509297154347075509e-02 3.509297154347075509e-02
3.015294278242624734e-02 1.540062909563751603e+01 3.442678519172072404e-02 3.442678519172072404e-02
3.026345752921732676e-02 1.506105973621034266e+01 3.374841507828366116e-02 3.374841507828366116e-02
3.037437732799107629e-02 1.488404381146328781e+01 3.333218685920959906e-02 3.333218685920959906e-02
3.048570366331961740e-02 1.482395474169308613e+01 3.311733014532975555e-02 3.311733014532975555e-02
3.059743802521620523e-02 1.472817582864804820e+01 3.291691249647884371e-02 3.291691249647884371e-02
3.070958190915522995e-02 1.463260349525642567e+01 3.271180973095026007e-02 3.271180973095026007e-02
3.082213681609211747e-02 1.450860066054856468e+01 3.243030138877757429e-02 3.243030138877757429e-02
3.093510425248358758e-02 1.434527370506216393e+01 3.205561717242412512e-02 3.205561717242412512e-02
3.104848573030771774e-02 1.424315382384399875e+01 3.171235215101921717e-02 3.171235215101921717e-02
3.116228276708421507e-02 1.391109148053278233e+01 3.109277916993847049e-02 3.109277916993847049e-02
3.127649688589462240e-02 1.369229626131510358e+01 3.058732627209376914e-02 3.058732627209376914e-02
3.139112961540287128e-02 1.339667228007134092e+01 2.998617123338589985e-02 2.998617123338589985e-02
3.150618248987564762e-02 1.312563130736102401e+01 2.941155943099622860e-02 2.941155943099622860e-02
3.162165704920295167e-02 1.300111649776618528e+01 2.902844991152324014e-02 2.902844991152324014e-02
3.173755483891860935e-02 1.278832941779789323e+01 2.857828925887706886e-02 2.857828925887706886e-02
3.185387741022115138e-02 1.256655350346505351e+01 2.812090718242568621e-02 2.812090718242568621e-02
3.197062631999440796e-02 1.236720492530069748e+01 2.767716949973855756e-02 2.767716949973855756e-02
3.208780313082845725e-02 1.216711479931239204e+01 2.722610563945883355e-02 2.722610563945883355e-02
3.220540941104039351e-02 1.202185396459133848e+01 2.684278881425985683e-02 2.684278881425985683e-02
3.232344673469550456e-02 1.179366456573229982e+01 2.640962519310443776e-02 2.640962519310443776e-02
3.244191668162819953e-02 1.173484571405735188e+01 2.621783349434531063e-02 2.621783349434531063e-02
3.256082083746323491e-02 1.157878364221556211e+01 2.589645090139073083e-02 2.589645090139073083e-02
3.268016079363690596e-02 1.139505862093788657e+01 2.545430266534463165e-02 2.545430266534463165e-02
3.279993814741825886e-02 1.111166198333830302e+01 2.483252921294694035e-02 2.483252921294694035e-02
3.292015450193064297e-02 1.086302454437149123e+01 2.425543750172753921e-02 2.425543750172753921e-02
3.304081146617306869e-02 1.062637541131091012e+01 2.375435064243002978e-02 2.375435064243002978e-02
3.316191065504175972e-02 1.046719321388791002e+01 2.340389286228184221e-02 2.340389286228184221e-02
3.328345368935167747e-02 1.033648214822816946e+01 2.313622453588198499e-02 2.313622453588198499e-02
3.340544219585837860e-02 1.034692028607699221e+01 2.307678299353425194e-02 2.307678299353425194e-02
3.352787780727969208e-02 1.022107790370273861e+01 2.287642446180378555e-02 2.287642446180378555e-02
3.365076216231761147e-02 1.015794126965914401e+01 2.271214384349322379e-02 2.271214384349322379e-02
3.377409690568010381e-02 1.001433158201899332e+01 2.241925262590067219e-02 2.241925262590067219e-02
3.389788368810330715e-02 9.906659293184645776e+00 2.213542355991464025e-02 2.213542355991464025e-02
3.402212416637351994e-02 9.713893753601613668e+00 2.174284372054884756e-02 2.174284372054884756e-02
3.414682000334943318e-02 9.590694979376101159e+00 2.142087955294235888e-02 2.142087955294235888e-02
3.427197286798423087e-02 9.413904033430782192e+00 2.103336192961772697e-02 2.103336192961772697e-02
3.439758443534814136e-02 9.199106339580257696e+00 2.059682664675482194e-02 2.059682664675482194e-02
3.452365638665074593e-02 9.039495713129763743e+00 2.023768260504809832e-02 2.023768260504809832e-02
3.465019040926350935e-02 8.930895870189750951e+00 1.996729504006291428e-02 1.996729504006291428e-02
3.477718819674225498e-02 8.802898694095725673e+00 1.968451963632657578e-02 1.968451963632657578e-02
3.490465144885002147e-02 8.676570508557842842e+00 1.939185333158950988e-02 1.939185333158950988e-02
3.503258187157969744e-02 8.525274636414778229e+00 1.906242644062815239e-02 1.906242644062815239e-02
3.516098117717689209e-02 8.367529547879682283e+00 1.872239788028140853e-02 1.872239788028140853e-02
3.528985108416272248e-02 8.236164105346283293e+00 1.843529801174518395e-02 1.843529801174518395e-02
3.541919331735705889e-02 8.197664182589242898e+00 1.830652280506460394e-02 1.830652280506460394e-02
3.554900960790142311e-02 8.110324939370430641e+00 1.813492052571180277e-02 1.813492052571180277e-02
3.567930169328224072e-02 8.008300733433621588e+00 1.788070556980263237e-02 1.788070556980263237e-02
3.581007131735397531e-02 7.770199740766044805e+00 1.740099018229027475e-02 1.740099018229027475e-02
3.594132023036267221e-02 7.597407044554477906e+00 1.697919473856790429e-02 1.697919473856790429e-02
3.607305018896921067e-02 7.420944360404226003e+00 1.659552016142620129e-02 1.659552016142620129e-02
3.620526295627295166e-02 7.309251078055206463e+00 1.633744860217754141e-02 1.633744860217754141e-02
3.633796030183511494e-02 7.217862609892537584e+00 1.613725137891252118e-02 1.613725137891252118e-02
3.647114400170274606e-02 7.171999719082858604e+00 1.602690505094551271e-02 1.602690505094551271e-02
3.660481583843229469e-02 7.126935928951578347e+00 1.594133552024895595e-02 1.594133552024895595e-02
3.673897760111358851e-02 7.063715087952975757e+00 1.581195410719851702e-02 1.581195410719851702e-02
3.687363108539358503e-02 6.997848636363882768e+00 1.564911285705818111e-02 1.564911285705818111e-02
3.700877809350066466e-02 6.894648664730222087e+00 1.541832935674807351e-02 1.541832935674807351e-02
3.714442043426857687e-02 6.806835485258979190e+00 1.519439701003913630e-02 1.519439701003913630e-02
3.728055992316071238e-02 6.671845317936499598e+00 1.491437512445128490e-02 1.491437512445128490e-02
3.741719838229443096e-02 6.582457008982347091e+00 1.468354975707579155e-02 1.468354975707579155e-02
3.755433764046527123e-02 6.441822230725346543e+00 1.438813891545274830e-02 1.438813891545274830e-02
3.769197953317168781e-02 6.276839255306924770e+00 1.406938743940491440e-02 1.406938743940491440e-02
3.783012590263946928e-02 6.216918344781082517e+00 1.389527000953526270e-02 1.389527000953526270e-02
3.796877859784643372e-02 6.130519387377944440e+00 1.370716155849217854e-02 1.370716155849217854e-02
3.810793947454706176e-02 6.014298793088796558e+00 1.347630582362859160e-02 1.347630582362859160e-02
3.824761039529754603e-02 5.938917014924448345e+00 1.328098429507273623e-02 1.328098429507273623e-02
3.838779322948056988e-02 5.832342522492665715e+00 1.304399294250409118e-02 1.304399294250409118e-02
3.852848985333039156e-02 5.722034861037131215e+00 1.280898862215586013e-02 1.280898862215586013e-02
3.866970214995783112e-02 5.673701632753296309e+00 1.268697284090783764e-02 1.268697284090783764e-02
3.881143200937568760e-02 5.657932983899209844e+00 1.263576946173430686e-02 1.263576946173430686e-02
3.895368132852386478e-02 5.582462198095065276e+00 1.247986372567615708e-02 1.247986372567615708e-02
3.909645201129487851e-02 5.453898681667529225e+00 1.219525770649892461e-02 1.219525770649892461e-02
3.923974596855913516e-02 5.318254287161193083e+00 1.187355869483595720e-02 1.187355869483595720e-02
3.938356511819078587e-02 5.191795916456233506e+00 1.158577111446515602e-02 1.158577111446515602e-02
3.952791138509320623e-02 5.090817911704365706e+00 1.137145274940430661e-02 1.137145274940430661e-02
3.967278670122486445e-02 5.017742835004026958e+00 1.121390415941254937e-02 1.121390415941254937e-02
