# Q I_noisy Sigma_stat Sigma_total
2.385854420304047568e-02 3.445141430979119690e+01 7.708312502594753812e-02 7.708312502594753812e-02
2.394598909989275812e-02 3.390607191863913528e+01 7.594969053615990839e-02 7.594969053615990839e-02
2.403375449450552773e-02 3.350162829527027242e+01 7.494621396498959975e-02 7.494621396498959975e-02
2.412184156154786180e-02 3.304366214733408214e+01 7.387845588426722454e-02 7.387845588426722454e-02
2.421025147999409516e-02 3.250850747773459659e+01 7.275164150985172218e-02 7.275164150985172218e-02
2.429898543313973799e-02 3.215254118288092400e+01 7.186275719050164157e-02 7.186275719050164157e-02
2.438804460861722714e-02 3.180335380925479072e+01 7.099758869700159569e-02 7.099758869700159569e-02
2.447743019841185780e-02 3.132384200109484595e+01 6.998784561855643516e-02 6.998784561855643516e-02
2.456714339887763887e-02 3.099389398184870359e+01 6.915041995104755090e-02 6.915041995104755090e-02
2.465718541075346409e-02 3.046110662712893813e+01 6.810969968827809695e-02 6.810969968827809695e-02
2.474755743917907841e-02 2.998126356460401354e+01 6.717985480645786989e-02 6.717985480645786989e-02
2.483826069371122824e-02 2.979770228507422658e+01 6.662718940996939510e-02 6.662718940996939510e-02
2.492929638833988465e-02 2.952867022561825294e+01 6.594902250904717544e-02 6.594902250904717544e-02
2.502066574150438316e-02 2.902062236062847944e+01 6.490328112951627981e-02 6.490328112951627981e-02
2.511236997610988286e-02 2.861086259813002997e+01 6.388804790971988612e-02 6.388804790971988612e-02
2.520441031954363809e-02 2.806912462664721275e+01 6.273702928528863965e-02 6.273702928528863965e-02
2.529678800369147482e-02 2.763060154688433911e+01 6.179842765535344118e-02 6.179842765535344118e-02
2.538950426495418036e-02 2.737827605441563961e+01 6.119490744362921647e-02 6.119490744362921647e-02
2.548256034426418792e-02 2.714371068005122822e+01 6.072996010235396508e-02 6.072996010235396508e-02
2.557595748710211198e-02 2.709366492428205220e+01 6.056768235957981500e-02 6.056768235957981500e-02
2.566969694351343978e-02 2.702700331988231142e+01 6.042122748364581880e-02 6.042122748364581880e-02
2.576377996812517779e-02 2.697297247067396597e+01 6.025347758604366472e-02 6.025347758604366472e-02
2.585820782016279296e-02 2.682247962285629939e+01 5.991027461427640005e-02 5.991027461427640005e-02
2.595298176346696323e-02 2.658433704364362526e+01 5.939985157136474375e-02 5.939985157136474375e-02
2.604810306651054660e-02 2.635963347384880251e+01 5.885093085199170904e-02 5.885093085199170904e-02
2.614357300241545307e-02 2.605441235036010994e+01 5.817412914356994563e-02 5.817412914356994563e-02
2.623939284896983914e-02 2.568419942538283607e+01 5.739804782062405547e-02 5.739804782062405547e-02
2.633556388864510475e-02 2.532678588178973911e+01 5.662349738462345294e-02 5.662349738462345294e-02
2.643208740861311898e-02 2.495134482905228168e+01 5.584500293588984948e-02 5.584500293588984948e-02
2.652896470076332794e-02 2.467146336306506882e+01 5.521001166866709720e-02 5.521001166866709720e-02
2.662619706172022691e-02 2.443688106692479067e+01 5.464416657330922744e-02 5.464416657330922744e-02
2.672378579286057571e-02 2.419636168163363976e+01 5.406674097454269856e-02 5.406674097454269856e-02
2.682173220033090555e-02 2.390012461438674052e+01 5.342067231558630946e-02 5.342067231558630946e-02
2.692003759506486280e-02 2.357532345517971351e+01 5.274940039111711276e-02 5.274940039111711276e-02
2.701870329280093783e-02 2.336802005341029442e+01 5.224634275435071501e-02 5.224634275435071501e-02
2.711773061409996147e-02 2.329322595488959635e+01 5.194801538545579939e-02 5.194801538545579939e-02
2.721712088436282345e-02 2.298963963009430955e+01 5.139457759734061826e-02 5.139457759734061826e-02
2.731687543384811456e-02 2.268623681758266031e+01 5.074966780015092993e-02 5.074966780015092993e-02
2.741699559769009142e-02 2.236943848145483571e+01 4.998373459021062531e-02 4.998373459021062531e-02
2.751748271591644007e-02 2.201871101063066050e+01 4.915013296440799706e-02 4.915013296440799706e-02
2.761833813346626157e-02 2.150281292663354193e+01 4.819465917087437101e-02 4.819465917087437101e-02
2.771956320020795353e-02 2.134354767683001697e+01 4.774329177359391829e-02 4.774329177359391829e-02
2.782115927095746982e-02 2.126298255744124788e+01 4.747893183123937794e-02 4.747893183123937794e-02
2.792312770549630965e-02 2.121405411195701873e+01 4.733782468540665561e-02 4.733782468540665561e-02
2.802546986858980502e-02 2.111338428411657731e+01 4.718619624076991065e-02 4.718619624076991065e-02
2.812818713000524856e-02 2.107293310270141262e+01 4.707745472107564139e-02 4.707745472107564139e-02
2.823128086453040655e-02 2.090247287260864795e+01 4.676226936955220348e-02 4.676226936955220348e-02
2.833475245199180981e-02 2.069068563934635918e+01 4.633533479844426095e-02 4.633533479844426095e-02
2.843860327727324583e-02 2.053719532925274294e+01 4.592405737951957279e-02 4.592405737951957279e-02
2.854283473033432383e-02 2.031337836234236605e+01 4.540076152511275664e-02 4.540076152511275664e-02
2.864744820622895649e-02 1.999332935490505037e+01 4.474606133703507016e-02 4.474606133703507016e-02
2.875244510512421983e-02 1.975210407609078089e+01 4.416230022066380129e-02 4.416230022066380129e-02
2.885782683231896337e-02 1.954158385822421806e+01 4.361710771143209597e-02 4.361710771143209597e-02
2.896359479826268041e-02 1.929876576497251861e+01 4.306944843437694737e-02 4.306944843437694737e-02
2.906975041857427430e-02 1.895548257971802286e+01 4.243393747689457041e-02 4.243393747689457041e-02
2.917629511406118203e-02 1.877847775676765707e+01 4.197841030213943225e-02 4.197841030213943225e-02
2.928323031073825841e-02 1.847876667118303118e+01 4.137173256319922471e-02 4.137173256319922471e-02
2.939055743984693783e-02 1.828144347665778113e+01 4.087436093332735138e-02 4.087436093332735138e-02
2.949827793787426419e-02 1.799965018676964235e+01 4.030157373625237183e-02 4.030157373625237183e-02
2.960639324657229551e-02 1.788004973279107546e+01 3.996692078621560257e-02 3.996692078621560257e-02
2.971490481297728650e-02 1.772654180099524979e+01 3.962636153128924060e-02 3.962636153128924060e-02
2.982381408942910705e-02 1.747872461114295817e+01 3.911501879837598478e-02 3.911501879837598478e-02
2.993312253359056707e-02 1.718446512702064766e+01 3.843697276093954729e-02 3.843697276093954729e-02
3.004283160846710557e-02 1.679212664510223973e+01 3.758820129807532301e-02 3.758820129807532301e-02
3.015294278242624734e-02 1.648165940861899514e+01 3.686277458981229715e-02 3.686277458981229715e-02
3.026345752921732676e-02 1.624359894464567944e+01 3.630446019657451728e-02 3.630446019657451728e-02
3.037437732799107629e-02 1.605254072179603853e+01 3.588102973246629773e-02 3.588102973246629773e-02
3.048570366331961740e-02 1.586639774324780738e+01 3.553542411132915718e-02 3.553542411132915718e-02
3.059743802521620523e-02 1.587507487224661062e+01 3.546283285841560218e-02 3.546283285841560218e-02
3.070958190915522995e-02 1.573932492464383159e+01 3.522018492315100863e-02 3.522018492315100863e-02
3.082213681609211747e-02 1.565488028534285192e+01 3.498351862695744247e-02 3.498351862695744247e-02
3.093510425248358758e-02 1.549539852901944670e+01 3.460657015658390873e-02 3.460657015658390873e-02
3.104848573030771774e-02 1.522993594251783200e+01 3.406829087828409930e-02 3.406829087828409930e-02
3.116228276708421507e-02 1.500734176596358616e+01 3.355341018259997560e-02 3.355341018259997560e-02
3.127649688589462240e-02 1.479403960117612193e+01 3.303269793577334745e-02 3.303269793577334745e-02
3.139112961540287128e-02 1.449684274638805803e+01 3.240482908608025708e-02 3.240482908608025708e-02
3.150618248987564762e-02 1.421514684406451678e+01 3.179064463118900369e-02 3.179064463118900369e-02
3.162165704920295167e-02 1.394276995472752390e+01 3.121414837749898058e-02 3.121414837749898058e-02
3.173755483891860935e-02 1.374291864267883234e+01 3.075055621802167544e-02 3.075055621802167544e-02
3.185387741022115138e-02 1.353100464034057637e+01 3.027434050541433566e-02 3.027434050541433566e-02
3.197062631999440796e-02 1.334985291893574555e+01 2.981817325609190453e-02 2.981817325609190453e-02
3.208780313082845725e-02 1.305715333708936576e+01 2.922848573505411676e-02 2.922848573505411676e-02
3.220540941104039351e-02 1.284591694268524797e+01 2.873519310080162661e-02 2.873519310080162661e-02
3.232344673469550456e-02 1.264515545071069091e+01 2.829800383793925136e-02 2.829800383793925136e-02
3.244191668162819953e-02 1.248581995497601937e+01 2.796125557801399861e-02 2.796125557801399861e-02
3.256082083746323491e-02 1.233664256642594204e+01 2.761216089987646172e-02 2.761216089987646172e-02
3.268016079363690596e-02 1.207367523722797209e+01 2.703889206894107347e-02 2.703889206894107347e-02
3.279993814741825886e-02 1.178971941190672723e+01 2.636900930094711673e-02 2.636900930094711673e-02
3.292015450193064297e-02 1.146749580120860479e+01 2.566231718157210850e-02 2.566231718157210850e-02
3.304081146617306869e-02 1.125839935445846507e+01 2.514828003871320827e-02 2.514828003871320827e-02
3.316191065504175972e-02 1.106424440910090468e+01 2.471841301186535403e-02 2.471841301186535403e-02
3.328345368935167747e-02 1.090524052733728233e+01 2.438120222402560128e-02 2.438120222402560128e-02
3.340544219585837860e-02 1.081564973253018636e+01 2.417413537849048832e-02 2.417413537849048832e-02
3.352787780727969208e-02 1.073629680914556239e+01 2.398976314487475878e-02 2.398976314487475878e-02
3.365076216231761147e-02 1.062763818750381439e+01 2.373660291963249069e-02 2.373660291963249069e-02
3.377409690568010381e-02 1.042769458514511705e+01 2.334097070985619027e-02 2.334097070985619027e-02
3.389788368810330715e-02 1.026295760863054873e+01 2.295251573151631946e-02 2.295251573151631946e-02
3.402212416637351994e-02 1.008544251509926859e+01 2.253613417394614502e-02 2.253613417394614502e-02
3.414682000334943318e-02 9.830740540393430038e+00 2.202668787862910663e-02 2.202668787862910663e-02
3.427197286798423087e-02 9.660206955449819333e+00 2.160644380488747907e-02 2.160644380488747907e-02
3.439758443534814136e-02 9.446570633665544392e+00 2.113226291870270307e-02 2.113226291870270307e-02
3.452365638665074593e-02 9.252323115474339943e+00 2.069689680035856003e-02 2.069689680035856003e-02
3.465019040926350935e-02 9.140474256660711561e+00 2.038700439121220176e-02 2.038700439121220176e-02
3.477718819674225498e-02 8.921277979934517433e+00 1.996766224095542636e-02 1.996766224095542636e-02
3.490465144885002147e-02 8.787602838354532153e+00 1.963299634533506588e-02 1.963299634533506588e-02
3.503258187157969744e-02 8.573809158299281918e+00 1.920097202350942375e-02 1.920097202350942375e-02
3.516098117717689209e-02 8.433629639883966078e+00 1.884917084060014347e-02 1.884917084060014347e-02
3.528985108416272248e-02 8.269313199871051623e+00 1.849523207987688322e-02 1.849523207987688322e-02
3.541919331735705889e-02 8.198339828418923503e+00 1.830137031726129446e-02 1.830137031726129446e-02
3.554900960790142311e-02 8.070515989660853151e+00 1.805669829028849760e-02 1.805669829028849760e-02
3.567930169328224072e-02 7.948985297861319133e+00 1.775428744933545827e-02 1.775428744933545827e-02
3.581007131735397531e-02 7.688737799855029031e+00 1.722551574340790842e-02 1.722551574340790842e-02
3.594132023036267221e-02 7.497871334965480195e+00 1.676130883306469616e-02 1.676130883306469616e-02
3.607305018896921067e-02 7.327605559692345949e+00 1.636364265003779905e-02 1.636364265003779905e-02
3.620526295627295166e-02 7.165542469498801026e+00 1.602913317151746092e-02 1.602913317151746092e-02
3.633796030183511494e-02 7.077546352733004476e+00 1.581330817185429283e-02 1.581330817185429283e-02
3.647114400170274606e-02 6.994454588005157625e+00 1.564230511163414161e-02 1.564230511163414161e-02
3.660481583843229469e-02 6.914891290516604450e+00 1.549956605713452389e-02 1.549956605713452389e-02
3.673897760111358851e-02 6.888327416820525073e+00 1.539434225891225111e-02 1.539434225891225111e-02
3.687363108539358503e-02 6.774214224407715257e+00 1.516273588000449819e-02 1.516273588000449819e-02
3.700877809350066466e-02 6.693488214370446165e+00 1.494439640895994098e-02 1.494439640895994098e-02
3.714442043426857687e-02 6.546354818524484642e+00 1.464325703723860957e-02 1.464325703723860957e-02
3.728055992316071238e-02 6.440206213970582461e+00 1.438607256554927730e-02 1.438607256554927730e-02
3.741719838229443096e-02 6.320077333064589631e+00 1.411301234645470810e-02 1.411301234645470810e-02
3.755433764046527123e-02 6.171253600355568025e+00 1.380220681189614496e-02 1.380220681189614496e-02
3.769197953317168781e-02 6.034226235261769489e+00 1.350973634224810448e-02 1.350973634224810448e-02
3.783012590263946928e-02 5.911929402808717704e+00 1.326098154421254983e-02 1.326098154421254983e-02
3.796877859784643372e-02 5.868324348064617446e+00 1.311652992539926593e-02 1.311652992539926593e-02
3.810793947454706176e-02 5.781600959098809334e+00 1.291601419046029507e-02 1.291601419046029507e-02
3.824761039529754603e-02 5.663984790945360004e+00 1.267240714495888529e-02 1.267240714495888529e-02
3.838779322948056988e-02 5.567984993464007992e+00 1.244765476020399247e-02 1.244765476020399247e-02
3.852848985333039156e-02 5.461950659010038400e+00 1.221867036154329275e-02 1.221867036154329275e-02
3.866970214995783112e-02 5.384723693337356565e+00 1.206454994442819097e-02 1.206454994442819097e-02
3.881143200937568760e-02 5.385329561754066852e+00 1.203125992073615994e-02 1.203125992073615994e-02
3.895368132852386478e-02 5.329194224890923870e+00 1.189928819117016742e-02 1.189928819117016742e-02
3.909645201129487851e-02 5.172946792371185154e+00 1.159029351973150587e-02 1.159029351973150587e-02
3.923974596855913516e-02 5.034125318234015545e+00 1.127390871493220113e-02 1.127390871493220113e-02
3.938356511819078587e-02 4.927342001883837419e+00 1.101665989865676515e-02 1.101665989865676515e-02
3.952791138509320623e-02 4.839763011348157562e+00 1.082444779599671739e-02 1.082444779599671739e-02
3.967278670122486445e-02 4.774469590810566544e+00 1.068226279297062459e-02 1.068226279297062459e-02
3.981819300562499525e-02 4.731008808775135854e+00 1.058828506951003771e-02 1.058828506951003771e-02
3.996413224443980117e-02 4.727888629862419201e+00 1.056799734077288298e-02 1.056799734077288298e-02
4.011060637094835540e-02 4.689116483302884220e+00 1.049786704803610214e-02 1.049786704803610214e-02
4.025761734558879618e-02 4.654949506208295062e+00 1.040909580526921951e-02 1.040909580526921951e-02
4.040516713598443083e-02 4.612527978825931463e+00 1.029179680723006293e-02 1.029179680723006293e-02
4.055325771697030485e-02 4.517380456303722980e+00 1.010678060119284995e-02 1.010678060119284995e-02
4.070189107061945866e-02 4.437523177057338231e+00 9.938916686817627841e-03 9.938916686817627841e-03
4.085106918626955907e-02 4.383089807376900460e+00 9.800127280345708944e-03 9.800127280345708944e-03
4.100079406054933651e-02 4.289605417046884028e+00 9.613769659858014890e-03 9.613769659858014890e-03
4.115106769740558418e-02 4.218192765176785208e+00 9.447814859083714448e-03 9.447814859083714448e-03
4.130189210812978962e-02 4.184329755572170129e+00 9.341813939111530754e-03 9.341813939111530754e-03
4.145326931138514082e-02 4.131824229379486901e+00 9.234654428409620405e-03 9.234654428409620405e-03
4.160520133323340058e-02 4.059931517402597834e+00 9.101292707698086307e-03 9.101292707698086307e-03
4.175769020716223884e-02 4.027570031965518105e+00 9.001420789836341724e-03 9.001420789836341724e-03
4.191073797411230817e-02 3.966314049998036939e+00 8.863321412633658539e-03 8.863321412633658539e-03
4.206434668250463860e-02 3.872936629744485160e+00 8.684674989858576916e-03 8.684674989858576916e-03
4.221851838826787273e-02 3.855024049253552576e+00 8.615875084065537787e-03 8.615875084065537787e-03
4.237325515486605604e-02 3.843258853795903374e+00 8.596754444289776698e-03 8.596754444289776698e-03
4.252855905332606629e-02 3.831265177989239934e+00 8.567204979188261862e-03 8.567204979188261862e-03
